age_binary,age_bucketized,sex_binary,race_C,score,rank,juv_fel_count_C,decile_score_C,juv_misd_count_C,juv_other_count_C,priors_count_C,days_b_screening_arrest_C,c_days_from_compas_C,c_charge_degree_C,v_decile_score_C,start_C,end_C,event_C,MarriageStatus_C,is_recid,is_violent_recid,two_year_recid,Violence_score,Recidivism_score
0,1,0,0,2.068672074611773,197,1,1,1,2,3,2,1,0,1,0,2,0,1,0,0,1,-1.2503396745159838,-2.8766999701498315
1,0,0,0,2.06776365803614,198,3,0,2,2,0,1,2,0,1,2,1,1,5,1,1,1,-4.009047978346079,-2.874248092060265
1,0,0,1,2.067245792797645,199,3,1,2,0,1,1,1,0,1,1,2,0,1,1,0,1,-3.962686071989167,-2.0503437186687257
0,0,1,2,2.06715331139577,200,0,1,1,2,3,1,1,1,0,1,0,1,1,0,0,1,-1.435629285387111,0.9018509884427006
0,0,0,0,2.0669429184802146,201,3,1,0,0,1,1,2,0,1,0,0,0,5,1,0,1,-3.7620900143246465,0.479992379321835
0,1,0,2,2.0667945640707632,202,0,1,2,2,1,0,2,1,1,2,2,1,5,0,1,0,0.4675020075202658,1.5414250908204623
1,0,1,0,2.0662379209992885,203,3,0,1,1,0,1,0,0,1,1,2,1,6,1,1,1,-3.178820777927797,0.9886733661767696
0,0,0,0,2.06565779046649,204,3,0,1,2,1,2,0,1,0,2,0,0,2,1,1,0,-3.57035117454977,1.1111464343950086
0,0,1,2,2.065260191713925,205,3,1,1,2,1,1,2,0,1,1,1,0,0,0,0,0,-4.046571488863397,-0.19206200251957428
0,1,1,0,2.0645565832575152,206,1,1,1,1,2,1,2,0,0,2,1,1,5,0,0,1,-2.379259031700734,-2.3790992379540024
0,1,1,1,2.064256335829974,207,1,0,2,0,3,1,1,0,0,2,2,0,6,1,1,0,-0.37762724898460404,0.4910709106397509
0,0,0,0,2.061662495016765,208,0,1,2,2,0,2,2,1,1,2,1,0,1,1,0,0,-2.926746432224654,-2.6679996819999574
1,0,0,2,2.060552109905406,209,0,0,2,0,3,1,0,0,1,2,1,1,5,0,1,0,-3.6943072699487582,0.5055417767610599
0,1,0,0,2.059408010436228,210,0,1,0,0,0,1,0,1,1,0,2,1,1,0,1,1,-0.7705725351616977,-0.7111286778560406
1,1,0,2,2.0588672457636337,211,2,0,0,2,2,2,0,1,0,2,2,1,4,1,1,0,-1.5008966072325047,1.5055356460298768
0,1,1,1,2.058441810597305,212,3,1,1,0,0,0,0,0,0,0,1,1,3,0,1,0,-0.9404016010027972,-2.7708456856768686
1,0,1,2,2.0580695819594452,213,2,0,1,2,0,2,1,0,0,0,0,1,0,0,0,1,-1.1112836494245948,-0.769522690959771
1,0,0,1,2.0568733249492928,214,3,0,0,2,0,1,2,0,0,0,2,0,1,0,1,0,-4.418600937066007,-2.943952463874234
0,0,1,0,2.0558724767166194,215,0,0,2,2,0,2,1,0,0,2,1,0,4,0,1,1,-3.1904846285889827,-1.6332374877330258
0,0,0,2,2.055568906287188,216,0,1,0,1,2,2,1,1,0,2,2,0,1,1,0,0,-1.2986866208584873,-0.1591029206929866
1,0,0,1,2.0546119253332487,217,1,0,1,1,0,0,0,0,0,1,0,1,3,1,0,1,-1.423821356680247,-0.6674823860190608
1,0,1,2,2.0544687885533874,218,3,0,1,0,3,0,2,0,1,0,1,0,1,1,0,0,-0.39949184887536937,-2.3180037732401333
1,0,1,1,2.052217990506738,219,2,1,2,0,1,1,2,0,1,1,0,0,5,0,0,0,-4.297241903275406,-0.2916463815621624
0,0,0,0,2.052141531738126,220,3,0,0,2,2,1,1,0,1,1,2,1,2,0,0,1,-3.959162356523909,1.5046096107402915
1,0,1,0,2.0507997583423356,221,2,0,2,0,2,1,1,0,1,2,2,1,2,0,0,1,-1.1079187110316142,1.0241017807671016
0,1,0,0,2.0507460134019446,222,1,0,2,0,1,0,2,1,0,2,1,0,6,1,0,1,-3.1688688832215828,-0.8672443097397031
0,0,0,0,2.048842035899112,223,2,1,2,1,2,0,2,1,0,1,2,1,1,0,0,0,-2.9339038933235297,-1.9771011579555655
0,0,1,2,2.0479775325498406,224,0,1,2,0,1,1,1,0,0,1,2,0,6,0,0,1,-3.584616245400132,-0.037648867446463896
1,0,1,2,2.0473740064480532,225,1,0,0,0,0,0,1,0,1,1,1,1,3,1,1,0,-3.690148912492165,-2.5253408614194046
1,0,1,1,2.044841351764831,226,2,1,0,1,3,2,0,0,0,1,0,0,3,0,1,0,-0.3392213322340547,-1.6893685194713288
0,0,0,2,2.044006143996642,227,3,0,2,2,3,1,1,0,0,1,2,1,5,0,1,0,-1.963261378003451,-2.53427543396837
0,1,1,2,2.0416264241562883,228,1,1,2,1,1,0,0,1,0,0,1,0,5,0,0,1,-3.3025232329690697,-0.2831081281618202
0,0,0,2,2.0399653143960057,229,2,0,1,1,2,1,1,0,0,1,0,0,2,0,0,1,-3.6271168780837217,-0.7328728821143118
0,0,1,1,2.0391888298807213,230,2,0,0,0,2,1,0,0,1,0,1,1,0,1,1,0,0.8601684527856612,-1.5783270853235405
1,1,1,2,2.03895376288674,231,3,0,1,2,3,2,0,0,0,2,1,0,2,1,1,0,-4.311787257213732,1.156657554370831
0,0,0,2,2.038732293361032,232,0,1,1,1,2,0,1,1,0,1,2,0,5,0,1,1,-2.0408265446951397,-0.3537413870909898
1,1,0,2,2.038413395601811,233,0,1,0,0,3,1,0,1,0,2,0,0,0,0,1,1,-0.11531762800926605,1.384821635257942
0,1,0,2,2.0348119434405274,234,0,0,0,1,2,0,1,0,1,2,2,0,6,0,0,1,-4.062680122017829,1.6874416516087427
0,0,1,2,2.0337945192768405,235,2,1,0,1,1,0,1,1,1,0,0,0,6,1,0,0,0.8190281691962911,-2.3001192426086883
0,1,1,0,2.0334621984844263,236,3,0,0,2,2,0,1,1,0,1,2,0,5,0,0,0,-1.0088557953859019,-0.1359495489000806
0,0,0,2,2.032381038357226,237,2,1,2,2,1,0,2,0,0,0,2,1,5,0,1,0,0.39366848930944265,-1.8507472700215493
1,0,1,1,2.032179208294404,238,0,0,0,1,3,2,2,0,1,2,1,1,0,1,0,0,-3.410320289665556,-0.7753902419660439
1,0,1,1,2.0315606004837314,239,1,1,1,2,1,1,0,0,0,2,1,0,4,0,0,0,-4.057623468487287,0.651804320707146
0,0,0,0,2.0292028762527687,240,0,0,1,2,3,2,0,0,0,1,1,0,5,1,0,0,-0.4702586686779195,-0.6596967897421644
1,1,1,0,2.029008369910689,241,0,1,1,1,1,1,0,0,1,2,2,1,4,1,1,1,-1.5190821008885105,-0.4906152559775396
0,0,1,1,2.028588759687235,242,2,1,0,1,2,2,0,1,1,0,0,1,4,1,1,1,-2.963718563709709,-0.0498253884093387
0,1,0,1,2.0265928221375358,243,0,1,1,0,1,0,2,1,0,2,2,0,2,1,0,1,0.11762753917436175,-2.3548317829439234
0,1,0,0,2.0265398605427927,244,0,0,2,0,3,2,1,0,1,0,0,0,5,1,1,1,-1.7579149780719632,0.14237555795734114
0,0,1,2,2.0240008638246767,245,1,0,1,2,1,0,0,0,0,1,2,1,3,0,0,1,-2.6670957735854417,0.3426655262109799
1,1,0,1,2.0225127522489363,246,0,1,2,2,2,0,2,1,0,2,1,0,5,0,0,0,0.8215751357781942,-2.1631923360182688
1,1,1,0,2.02187133328698,247,0,1,1,1,3,1,2,1,0,1,0,0,6,0,0,0,0.06352196277900203,1.1865894597369957
1,1,1,1,2.021812619315269,248,1,0,0,2,2,0,2,1,0,1,0,0,5,1,1,1,-2.8032467660137654,-0.07743230118792432
0,0,1,2,2.021600827420634,249,2,0,2,0,3,1,0,0,1,1,1,1,0,1,0,0,-2.3690590048015063,0.8184744189217268
1,1,0,1,2.0200494570152405,250,2,0,2,0,1,2,1,1,1,0,1,1,5,1,0,0,-2.4209905442854494,-1.8976912194549367
1,1,1,0,2.0199002258263645,251,2,1,2,1,2,2,1,1,1,2,0,0,0,1,0,0,-2.490038622951801,-1.341637867964914
1,0,1,2,2.0188669087829774,252,2,0,1,2,0,0,0,1,0,2,1,1,6,1,0,1,0.8782792494309524,-1.8745821561164948
0,0,1,2,2.0180775955334385,253,3,1,0,0,1,1,1,0,1,0,2,0,2,1,0,0,-3.693055084727273,1.5701726819695212
0,1,0,0,2.0172968647158966,254,0,0,1,0,2,2,0,1,0,0,1,1,2,1,1,0,-4.186980388955663,-2.088562828291948
1,0,1,2,2.017294771770989,255,0,1,1,0,0,0,0,0,1,2,2,1,0,0,0,0,-3.0828112398449607,-0.32700238066759635
1,0,0,0,2.016658326987884,256,1,1,0,0,3,2,2,0,1,2,2,1,5,1,0,1,-2.9944745983512235,-2.172921374411417
0,0,0,1,2.0156655839950366,257,3,0,2,2,2,0,0,1,1,1,2,1,1,0,1,1,0.6253808710671986,-1.0824759678740663
0,0,1,2,2.014016162047376,258,1,0,0,0,3,1,0,0,1,2,1,1,4,1,0,1,-3.9896051647528363,1.3584755875041834
1,0,0,2,2.0139829644339646,259,3,1,0,0,2,1,1,0,0,2,2,0,4,0,1,1,-0.6670730544483527,0.7841797163088557
0,1,1,1,2.011795225580961,260,0,0,2,1,0,1,2,0,0,0,2,0,4,0,0,0,-0.8262128486056994,0.9101426248251858
0,0,1,0,2.0103543323067044,261,3,1,1,0,3,1,0,1,0,1,1,0,6,1,1,1,-4.259090667030287,-2.78162662340776
0,1,1,2,2.0098031509802894,262,0,0,1,2,3,0,2,0,1,1,1,1,6,0,0,1,-1.7071440318479383,-0.8449462134174746
1,0,0,0,2.008713862240501,263,0,0,0,2,1,0,1,0,0,0,2,0,2,0,0,1,-3.6421746065985827,1.5293263414925182
1,1,1,1,2.0077559485047827,264,3,0,2,2,2,1,1,1,1,2,0,1,6,1,0,1,-1.844953549561973,1.3246654612258766
0,1,0,0,2.005319067560886,265,2,1,0,0,3,2,2,0,1,2,2,0,3,1,0,0,-3.1595017230704667,-1.978454938489725
1,0,1,0,2.0033923411204326,266,3,1,1,2,0,0,2,0,1,1,0,1,2,0,1,1,-4.400375182601112,1.6420440966195784
0,0,0,0,2.0010046625565225,267,0,1,0,0,1,0,0,0,1,2,2,1,0,1,0,1,-1.52,0.26
0,1,1,0,2.0006021773124956,268,0,0,2,2,1,0,0,1,1,1,1,1,2,1,1,0,-0.22978777519116544,-0.4612818280571749
1,0,0,2,2.000496948479169,269,1,0,0,2,1,2,2,1,1,2,1,0,2,1,0,1,-3.9762448577869702,-0.2467104607953279
1,0,1,1,1.9999102633420909,270,3,1,2,0,3,1,1,1,1,1,1,1,3,0,1,0,-0.1345670347656629,-0.6810919489835334
1,1,0,2,1.998944698506135,271,0,0,0,1,1,2,1,0,0,1,2,0,2,1,0,0,-0.7818352616454165,-0.8866666576820992
1,1,0,2,1.998539958521199,272,2,0,2,1,3,0,2,0,0,2,1,0,0,0,1,0,-1.7314629035391502,1.2058894001778633
1,0,0,0,1.9981681691846898,273,0,1,2,2,0,1,2,0,0,1,2,0,1,0,0,0,-3.1554565411099817,-1.0096970429407377
0,0,0,0,1.9973475392382445,274,1,0,1,2,2,2,0,0,0,2,0,0,0,0,0,0,-2.6834742573676627,1.1532240548134969
1,1,0,2,1.9964969896186568,275,2,0,1,0,0,1,2,0,1,0,0,1,2,0,0,1,-2.077288206855737,-1.741346822214578
0,1,0,2,1.9964690910040763,276,0,0,2,0,2,1,1,0,1,2,0,0,2,1,0,0,-2.0990225217738705,-0.06243030676033445
0,1,0,1,1.9955736046808727,277,2,0,0,1,2,1,2,1,1,0,2,1,6,1,1,1,-3.641779562853704,0.5044508609841127
1,0,0,1,1.9948310145797372,278,0,1,1,2,3,1,2,1,0,1,0,0,6,1,1,0,-3.4767976563335665,-2.3224647756928376
0,0,0,0,1.9931330951178765,279,3,1,2,0,3,2,2,0,0,0,0,0,0,1,0,1,-0.4287795162411774,-0.251441713973076
0,0,0,2,1.99311531023882,280,1,0,1,2,1,0,0,1,0,2,0,0,4,1,1,0,-4.594193079774676,-1.5240346152034692
0,1,1,2,1.9929252229711591,281,1,0,2,0,0,0,0,1,1,1,2,0,5,1,0,0,-4.623129709929759,-2.067518912247285
1,0,1,2,1.9921816289196848,282,1,0,0,0,3,0,2,0,0,0,0,1,0,0,1,1,-4.331740180091279,-0.9049115155066052
0,0,0,0,1.9912098368012487,283,3,0,0,0,1,2,0,0,1,2,2,1,3,1,0,1,-1.596056892833877,-0.029891325652696032
0,0,1,1,1.9905052274154549,284,3,1,1,0,0,0,1,0,0,2,2,0,2,0,0,1,-0.7777943112616752,-1.0489910794960926
1,1,0,1,1.9903066082270968,285,1,1,1,1,0,0,1,1,1,2,2,1,6,0,0,0,-4.180293140853381,-0.4664663973127787
1,1,0,0,1.9898642781337088,286,2,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0.7335605280142934,-0.3764544177814244
1,0,0,0,1.988235654513012,287,0,1,1,2,1,0,2,0,0,2,0,1,1,0,0,0,0.11227064817847676,-1.1968985722141494
0,1,1,0,1.9876122802889271,288,2,0,0,0,1,1,2,0,0,2,2,1,1,0,1,1,-2.1066432393917216,-1.281202919780564
0,0,0,0,1.986562692054818,289,3,0,1,1,0,1,1,1,0,2,1,1,4,1,0,0,-1.26060293684092,-2.362499782282121
0,0,1,0,1.9852212260231856,290,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,-0.952050225894708,-0.3286445071441291
0,0,0,1,1.983668877076336,291,1,1,2,1,1,2,1,1,0,2,1,0,3,0,1,1,-2.186969486353324,1.2822745412016792
0,0,1,2,1.9800006976636582,292,0,1,2,0,3,0,1,1,0,0,0,0,0,1,0,1,-4.4629789303166785,-1.4489874877691034
0,0,1,1,1.9788799918592923,293,2,0,2,2,0,2,0,0,0,0,1,1,2,1,0,0,0.3585998292662751,-1.3397106728206445
0,0,1,1,1.9782995361879123,294,2,0,1,1,2,1,2,1,1,2,2,0,3,1,1,0,-1.9272961329387155,-0.5387684740745637
0,0,0,0,1.9754545786704985,295,0,1,0,0,0,0,0,0,1,2,2,1,0,1,0,1,-1.56,1.43
1,1,0,1,1.9753795719364668,296,2,0,0,2,2,0,1,0,1,1,1,1,1,1,1,0,0.2974303720729452,0.9532167571263184
0,0,1,1,1.9751018508931204,297,1,1,0,0,3,1,2,0,0,2,1,0,5,0,1,1,-0.6452277232165811,-2.825638384549281
1,0,0,2,1.9741728420019424,298,0,1,1,2,0,2,2,1,0,2,2,0,6,1,0,0,-2.222809767518447,-1.6052750248434149
1,1,0,0,1.97344311313754,299,1,1,0,0,0,0,2,1,0,2,1,1,2,1,0,1,-0.09488913329650384,-1.182323005501886
0,0,0,1,1.9730720266144741,300,2,0,2,1,0,0,2,0,1,1,0,0,6,1,1,0,-2.5215040569150444,-0.35301261079008484
0,0,1,1,1.9728220813127897,301,3,0,2,2,1,2,2,1,1,0,0,0,2,1,0,1,-1.4285919416998003,0.7634882332924793
1,0,1,2,1.9716128165427595,302,1,1,2,1,0,2,1,1,1,1,1,0,2,1,1,1,-4.562330707907264,0.9460825549244788
1,0,1,2,1.9701046376294111,303,0,0,1,0,0,0,1,0,0,0,1,1,6,0,0,0,-0.3723006795812669,-1.9732378451007944
0,0,0,0,1.9692485175078105,304,1,0,1,1,2,2,2,0,0,1,2,1,3,0,0,0,-0.8250992740420355,-1.687455653799559
1,1,1,1,1.9689573059499168,305,2,1,2,2,1,2,0,1,0,2,2,1,5,1,1,1,-0.04540381766676749,-2.8520702638832063
0,1,1,1,1.967552085750332,306,0,1,1,1,2,1,1,0,1,2,2,1,1,1,1,0,0.35277592705471683,0.3797327937769617
0,0,1,1,1.9672014958984685,307,1,1,2,0,3,1,0,1,1,1,1,0,6,1,1,1,-4.441103720589536,-2.692682939465316
1,1,1,2,1.9671802459437424,308,2,0,0,1,3,1,2,1,1,1,2,0,4,1,0,0,-1.7244577716126708,-0.1634092306814705
1,0,1,2,1.966626968954708,309,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0.4662548708341472,-1.5559329200349152
1,0,0,2,1.9660034015419157,310,0,1,0,1,0,1,2,1,1,1,1,1,6,0,1,1,-2.197146534512433,-2.8745130022841043
1,0,1,1,1.964871731566628,311,2,1,0,2,2,1,1,1,1,2,1,1,4,1,0,1,0.22559517417653294,-2.2558925766300133
0,1,1,2,1.9644877280989277,312,1,0,0,2,0,1,0,0,0,0,2,1,4,1,1,1,-2.0235988686639965,-1.5514042298714692
0,0,0,0,1.963352159931206,313,3,1,0,0,1,1,0,0,0,1,1,1,6,0,1,1,-4.507255644665547,-1.5069525358416267
1,0,1,1,1.9626114145663756,314,2,1,1,1,2,0,2,0,0,0,0,1,2,1,1,0,-3.8158182189670034,-1.11110648737604
1,1,1,2,1.9610381245396635,315,2,0,1,0,2,0,1,0,1,1,2,1,6,0,1,1,-0.006093423757922878,-2.353885866193043
1,1,0,1,1.9595411277592527,316,2,0,1,1,3,2,2,0,0,2,2,1,1,0,0,1,-1.073559383033562,-2.339096192007648
0,1,0,1,1.9582268003100625,317,1,0,2,1,3,0,1,1,0,2,2,1,3,0,1,0,-1.3796266746903374,-1.090877694313238
0,1,0,0,1.9579014541884996,318,3,0,1,1,3,0,1,1,0,1,0,1,5,1,0,1,-0.5005055111468915,-2.738399578236128
0,1,1,0,1.9554255035994859,319,0,1,2,1,1,0,2,0,0,2,0,1,6,1,0,0,0.12276178047162745,1.3474617461034546
0,1,1,1,1.9552314526195904,320,2,1,0,2,3,0,1,1,1,0,1,0,5,0,0,1,0.3018466468399117,0.26341469396370565
1,0,1,1,1.95500016945648,321,0,1,2,0,2,1,0,0,1,0,0,1,4,1,1,1,-3.3173507347979188,0.8933407013120123
0,1,1,0,1.9548983221702725,322,1,1,2,0,2,2,1,0,1,0,2,0,1,0,1,1,-3.9315048899372815,1.5094078161965898
0,1,0,2,1.9533609544464257,323,2,0,0,1,2,2,2,1,0,2,1,0,4,1,1,0,-2.3315992487547126,-0.8155575472709162
1,1,0,2,1.9525151555925853,324,0,0,2,0,3,0,0,0,0,2,0,1,0,0,1,0,-3.159857557309788,0.8659648514162983
0,1,0,2,1.952337934817048,325,0,0,2,2,2,2,1,0,1,1,1,1,2,1,1,1,-1.6186832735418208,-1.340529082853281
0,0,0,1,1.951007422455036,326,0,0,2,2,3,0,0,0,0,1,2,1,3,0,1,0,-0.8330537810730672,-1.933012597934812
0,0,1,2,1.9509679821529555,327,2,0,2,1,3,1,1,0,1,2,0,1,1,1,1,1,-3.6184494573789765,-1.9310871781402896
1,0,1,0,1.9509447512590932,328,1,0,0,2,0,0,0,0,1,0,2,0,4,0,1,0,-4.395058697584021,-1.5165845693276176
0,0,1,1,1.9492579578207536,329,3,1,0,1,0,0,0,0,0,1,2,0,6,0,0,1,-4.117565126042703,0.8854945791031095
1,1,0,2,1.9478194471286945,330,1,1,2,0,2,2,0,0,0,2,2,0,4,1,0,0,-4.180484864577917,-1.4847764167959618
0,0,0,1,1.946300316446134,331,1,1,2,1,2,1,2,1,0,0,2,0,2,1,1,0,-2.5021945790880817,0.6941460509330155
0,1,0,2,1.9459283049875296,332,2,1,0,0,0,1,2,0,1,2,0,0,5,0,0,1,-4.5299718871251065,-1.4201996845130056
1,0,0,0,1.9450671940232132,333,3,1,1,0,0,2,2,1,1,2,0,0,4,1,0,0,-1.616341237780656,0.68995684540223
1,0,0,0,1.9436528517133718,334,2,0,1,1,1,2,1,1,0,1,0,0,6,0,0,1,-4.576748225896551,0.7552017071649026
1,0,1,1,1.942111301035832,335,3,0,0,2,1,0,2,0,0,2,2,1,5,1,0,0,-3.7590673929853806,0.5180025529681367
0,1,0,1,1.9397831712403997,336,0,0,0,2,2,1,2,0,0,0,1,0,1,1,0,0,-2.0756131443212733,1.6639443060493742
1,0,1,2,1.9380206759665568,337,0,0,0,1,2,0,1,1,1,0,2,0,5,0,1,0,0.3561043519900515,-0.5228957166594652
0,0,0,2,1.9375129955073764,338,1,1,2,0,3,0,0,1,1,2,2,1,6,1,0,0,-4.0208833926731655,-2.5035469447045826
1,1,1,2,1.9370259027554135,339,3,1,0,0,1,1,0,1,1,2,1,0,3,1,0,0,0.8366601380156949,0.3050552132142261
1,1,1,2,1.9369299250384588,340,1,0,1,2,1,2,1,1,1,0,0,1,0,1,1,0,0.5185362341566133,1.1208769294052727
0,1,0,1,1.9358506911059647,341,0,0,2,1,3,0,1,1,1,0,2,1,3,1,0,1,-1.0867586526364479,-2.295137671866168
1,1,1,1,1.9350742440673008,342,3,0,1,2,0,0,0,1,0,1,2,0,0,1,0,0,-3.776210840263357,-1.7201753572138836
0,0,1,0,1.933650116259459,343,3,0,1,1,0,2,1,0,0,1,2,1,2,0,1,0,0.21157647812002975,-0.27457973353574605
1,0,1,2,1.933080964694042,344,2,1,1,2,0,2,1,0,1,0,2,0,0,0,0,1,-4.330397529551065,-2.969143807966116
0,0,1,0,1.9322137611401329,345,1,0,1,1,0,0,2,1,0,1,2,0,4,1,1,0,-0.02918842970875968,0.5119790056099878
1,1,0,2,1.9312075051337607,346,2,1,1,0,0,1,2,0,0,1,2,0,5,1,0,1,-0.8409441332853267,1.2482621873763868
0,0,1,2,1.9310617944568012,347,2,0,1,0,1,2,1,1,0,2,0,1,6,0,0,1,-4.210890088443559,0.011316141886976272
1,1,0,2,1.9309262885882528,348,2,1,0,2,0,2,2,0,0,2,2,0,4,0,0,1,0.121947441444048,0.3063638701745113
1,0,0,0,1.9303104928131496,349,1,0,0,1,2,0,2,0,1,1,1,1,1,1,1,0,-1.269098911635271,-0.21705872389996506
0,0,0,1,1.9285469965424757,350,3,1,2,0,0,0,2,1,0,1,1,0,3,0,0,0,0.7899905536789031,0.6322026345877991
0,0,0,1,1.9274719054020235,351,3,1,1,1,1,0,0,1,1,0,0,0,4,0,0,0,-1.0746557406368358,-1.5616388160300312
1,0,1,2,1.9258486703035445,352,3,1,0,0,0,1,2,0,0,0,1,0,5,0,1,0,-4.557682601063373,-2.3665093686670238
1,0,0,2,1.92559231767368,353,3,0,1,2,0,1,1,1,0,1,2,1,4,0,0,0,-1.8488358125689768,-2.7223027600210177
0,1,1,1,1.9239019365228271,354,3,0,1,2,2,2,1,0,1,1,2,0,2,0,1,0,-0.2606086889998869,1.2669570981003302
1,0,0,2,1.919834665569275,355,3,1,2,1,0,1,1,1,1,0,1,0,3,0,1,1,-1.0114131568120643,-2.460150576716346
0,1,0,1,1.9198231142669195,356,1,1,0,0,2,1,0,0,0,2,0,1,1,0,1,0,-2.4431831627628195,-0.3290514986886106
0,1,1,2,1.9196237773236824,357,1,1,2,2,1,2,0,0,0,0,1,0,0,1,0,1,-2.4802000265461785,-2.186579320624429
0,0,1,0,1.9192328515743855,358,3,1,1,1,0,0,1,0,1,2,2,0,5,1,0,0,-3.6685179335701252,-1.2646777057194822
0,1,0,2,1.9175329048335576,359,0,1,0,2,3,2,0,0,1,0,1,1,1,1,0,1,-3.430034183296008,1.503171570707531
0,0,0,1,1.9171005990320729,360,3,1,1,1,3,0,1,1,0,2,2,1,5,1,0,0,-0.2201568021853051,0.8365777787775928
0,0,1,1,1.9169672631780543,361,0,0,1,0,0,2,1,0,0,1,1,1,0,0,1,1,0.6272687495064044,0.13172889088621176
1,1,1,2,1.9164843830658131,362,3,1,2,2,0,0,0,1,0,0,0,0,1,1,0,0,-0.6550907647009243,1.0105113938021564
1,0,0,1,1.9147962654819268,363,2,1,2,0,0,0,0,0,1,0,2,1,3,0,1,1,-3.772802304779183,-1.0864508132559054
0,0,0,0,1.9134491238841635,364,1,1,2,1,2,0,1,0,1,0,2,0,1,0,0,0,-0.4713828128399884,-0.4439103160937528
0,1,1,1,1.9109163411234376,365,0,0,1,0,1,2,1,0,1,0,2,0,4,0,0,1,-1.9686593053501755,-1.6996093879668457
1,1,1,1,1.910004280967444,366,3,0,1,2,3,0,1,0,1,1,2,1,5,1,1,1,-2.0690382008068857,-2.1924886184945187
0,0,1,0,1.909144402196413,367,3,0,1,1,1,1,2,1,0,1,2,0,5,1,1,1,0.4474536612485558,1.6680797186214429
1,0,0,1,1.9090348384033264,368,2,1,2,2,0,0,2,1,1,1,0,0,5,0,1,1,0.06605837124549653,-0.8163676877022072
1,1,0,1,1.9085635374149172,369,3,0,0,1,0,1,2,0,1,1,2,1,5,1,0,0,-0.8631849330774402,-0.14712436618124825
0,1,1,2,1.9076317094103827,370,0,1,2,2,0,1,0,1,1,1,1,1,1,1,0,1,-2.3884458121603522,1.2379937001299028
0,0,1,2,1.90679739124934,371,0,1,0,2,1,0,1,1,1,1,0,1,2,0,0,0,-4.456735428962193,0.19712032913051525
1,1,1,1,1.9048743744958216,372,2,0,2,1,0,0,0,1,0,1,1,0,6,0,1,1,-4.04860191872254,-1.8943072606441025
1,1,0,0,1.9042807795669447,373,0,0,0,1,3,1,0,1,1,2,0,0,5,0,0,1,0.21787500657104172,0.7160261522506506
1,0,0,0,1.903904075484116,374,1,0,0,2,0,0,0,1,1,2,0,1,4,0,0,1,-3.3363855438694845,0.5621137467340316
1,0,0,2,1.9035276255497464,375,0,1,0,2,1,2,1,1,1,0,1,1,0,0,1,1,-3.4009324142473196,1.048895196710891
1,1,0,1,1.9032810378895109,376,2,0,0,2,0,1,1,1,1,2,1,0,3,1,1,1,-4.04156421238706,-2.592127195401462
1,0,1,0,1.901930194274721,377,3,1,2,0,3,1,0,0,1,2,2,0,0,0,1,0,-2.8242822252418707,-1.3714201010679452
1,0,1,1,1.900874975718708,378,1,0,2,2,1,1,1,0,0,1,2,1,1,0,0,1,-0.3878887967628746,-0.6644149130663766
1,0,0,2,1.8985209341435605,379,0,1,2,2,1,1,0,1,1,2,1,0,2,0,1,0,-1.0303793472027851,-2.284589393492188
0,1,1,1,1.8982829843224849,380,2,1,2,2,0,0,0,1,0,2,1,0,1,0,1,0,0.2947821766260841,-2.684613330664245
1,1,0,2,1.89751285487862,381,2,1,2,2,3,1,2,1,0,2,2,0,0,1,0,0,-0.15388809983813712,-0.5866956719663716
0,1,0,0,1.8974566342789283,382,2,0,1,1,0,0,0,1,0,1,2,0,3,1,1,0,-2.387640369653181,-1.976219844548052
1,1,1,2,1.8959708189717177,383,0,0,1,0,0,1,2,0,1,2,1,0,1,0,0,0,-2.4499645689866605,-2.0693665977272664
1,1,1,1,1.8959431525306167,384,1,1,0,2,0,1,1,1,1,0,1,1,5,1,0,0,-1.6225868376165375,-1.552385945277907
0,1,0,0,1.895877706403989,385,1,0,0,1,3,2,0,0,1,1,1,1,6,0,1,1,-3.8606466506181034,0.08800039312340324
0,1,1,0,1.8949164398512808,386,0,0,2,2,0,1,0,0,1,2,1,1,4,0,1,0,-3.4169724044456835,-0.4542325186223058
1,0,0,2,1.894407016668873,387,0,1,1,2,3,2,0,0,0,1,0,0,0,1,0,0,-3.2526091781748234,1.5339579294726144
0,1,0,2,1.894135738131536,388,2,0,0,2,0,2,1,1,0,2,0,0,5,0,0,1,-4.186140063073529,1.271833817395431
0,0,1,2,1.8922174308755733,389,1,0,1,2,2,0,2,0,1,1,0,0,4,1,0,0,-2.524680232979516,-0.6266035770259051
1,0,1,0,1.891190872863512,390,2,1,2,1,2,0,1,1,1,0,2,1,2,1,0,0,-2.8609660758180384,-0.4033585613211992
0,1,0,2,1.8898235894990665,391,0,1,0,0,2,1,0,0,1,0,0,1,4,1,0,1,-4.5884783974444,0.8530581204841772
1,0,0,2,1.8891857420600047,392,1,1,2,2,1,1,0,1,1,2,2,0,3,0,0,1,-2.6719531080803587,-2.8449267355517835
0,1,1,1,1.8876271098349895,393,1,1,2,1,0,2,0,0,1,2,1,0,4,0,1,0,-0.2934313094741521,-2.519213504505132
1,0,1,1,1.8875590339000832,394,3,0,1,2,0,0,2,0,1,2,1,1,6,1,1,0,-3.109303746295496,-2.8483536941490324
0,0,0,2,1.8868572247745141,395,0,1,0,0,0,2,0,0,1,0,2,1,0,1,0,0,-1.73,-0.23
